record_id,run_id,database_scope,retrieval_source,retrieval_method,query_id,query_text,source_record_id,title,title_normalized,abstract,authors,first_author,publication_date,year,updated_date,doi,doi_normalized,arxiv_id,publisher,container_title,document_type,issn,isbn,volume,issue,pages,subjects,categories,license,is_open_access,landing_page_url,abstract_url,pdf_url,raw_source_file,retrieved_at_utc,relevance_score,positive_matches,negative_matches,score_explanation,topic_class,publisher_validation,publisher_validation_reason,duplicate_group_id,merged_sources,screening_status,exclusion_reason,notes,legacy_notebook_source,legacy_notebook_included,legacy_notebook_relevance_score,legacy_notebook_topic_class,legacy_notebook_query,retrieval_status,contains_quantum_term,contains_diffusion_model_term,contains_generative_term,contains_quantum_computing_context,contains_physical_diffusion_only,contains_schrodinger_only,contains_score_matching_in_unrelated_context,crossref_query_match_quality,all_sources,all_query_ids,all_source_record_ids,arxiv_source,ieee_crossref_source,springer_crossref_source,preprint_publication_link
2026-07-09T184559Z_780688a_R001581,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/icassp49660.2025.10889311,ImmerseDiffusion: A Generative Spatial Audio Latent Diffusion Model,immersediffusion a generative spatial audio latent diffusion model,,Mojtaba Heydari; Mehrez Souden; Bruno Conejo; Joshua Atkins,Mojtaba Heydari,2025-04-06,2025,2026-03-25,10.1109/icassp49660.2025.10889311,10.1109/icassp49660.2025.10889311,,IEEE,"ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",proceedings-article,,,,,1-5,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/icassp49660.2025.10889311,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672026+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01013,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/icassp49660.2025.10889311,False,True,False,False
2026-07-09T184559Z_780688a_R001582,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/igarss55030.2025.11243830,A Wavelet-based Generative and Adversarial Diffusion Model for Forest Height Estimation,a wavelet based generative and adversarial diffusion model for forest height estimation,,Qi Zhang; Yuanyuan Wang; Xiao Xiang Zhu,Qi Zhang,2025-08-03,2025,2025-11-26,10.1109/igarss55030.2025.11243830,10.1109/igarss55030.2025.11243830,,IEEE,IGARSS 2025 - 2025 IEEE International Geoscience and Remote Sensing Symposium,proceedings-article,,,,,627-630,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/igarss55030.2025.11243830,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672042+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01014,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/igarss55030.2025.11243830,False,True,False,False
2026-07-09T184559Z_780688a_R001583,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/tcomm.2025.3556753,Generative Diffusion Model-Based Variational Inference for MIMO Channel Estimation,generative diffusion model based variational inference for mimo channel estimation,,Zhixiong Chen; Hyundong Shin; Arumugam Nallanathan,Zhixiong Chen,2025-10-01,2025,2025-10-30,10.1109/tcomm.2025.3556753,10.1109/tcomm.2025.3556753,,Institute of Electrical and Electronics Engineers (IEEE),IEEE Transactions on Communications,journal-article,0090-6778; 1558-0857,,73,10,9254-9269,,,https://ieeexplore.ieee.org/Xplorehelp/downloads/license-information/IEEE.html; https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/tcomm.2025.3556753,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672058+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=Institute of Electrical and Electronics Engineers (IEEE),D01015,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08; Q12,10.1109/tcomm.2025.3556753,False,True,False,False
2026-07-09T184559Z_780688a_R001584,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/globecom54140.2023.10436970,IRDM: A Generative Diffusion Model for Indoor Radio Map Interpolation,irdm a generative diffusion model for indoor radio map interpolation,,Kehai Qiu; Stefanos Bakirtzis; Ian Wassell; Hui Song; Kan Lin; Jie Zhang,Kehai Qiu,2023-12-04,2023,2024-03-13,10.1109/globecom54140.2023.10436970,10.1109/globecom54140.2023.10436970,,IEEE,GLOBECOM 2023 - 2023 IEEE Global Communications Conference,proceedings-article,,,,,01-06,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/globecom54140.2023.10436970,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672074+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01016,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/globecom54140.2023.10436970,False,True,False,False
2026-07-09T184559Z_780688a_R001585,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/icmc64879.2025.11102320,FuncFlow: A Generative Neural Operator Using Diffusion Model for Simulation Augmentation,funcflow a generative neural operator using diffusion model for simulation augmentation,,Hong Chul Nam; Tae Il Oh; Jongwook Jeon; Ye Sle Cha; Hyunbo Cho,Hong Chul Nam,2025-06-26,2025,2025-08-06,10.1109/icmc64879.2025.11102320,10.1109/icmc64879.2025.11102320,,IEEE,2025 International Compact Modeling Conference (ICMC),proceedings-article,,,,,1-4,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/icmc64879.2025.11102320,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672090+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01017,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/icmc64879.2025.11102320,False,True,False,False
2026-07-09T184559Z_780688a_R001586,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/apsipaasc63619.2025.10849051,LDMSE: Low Computational Cost Generative Diffusion Model for Speech Enhancement,ldmse low computational cost generative diffusion model for speech enhancement,,Yuki Nishi; Koichi Shinoda; Koji Iwano,Yuki Nishi,2024-12-03,2024,2025-01-28,10.1109/apsipaasc63619.2025.10849051,10.1109/apsipaasc63619.2025.10849051,,IEEE,2024 Asia Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC),proceedings-article,,,,,1-6,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/apsipaasc63619.2025.10849051,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672105+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01018,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/apsipaasc63619.2025.10849051,False,True,False,False
2026-07-09T184559Z_780688a_R001587,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/ijcnn64981.2025.11228078,Efficient and Fast Generative-Based Singing Voice Separation using a Latent Diffusion Model,efficient and fast generative based singing voice separation using a latent diffusion model,,Genís Plaja-Roglans; Yun-Ning Hung; Xavier Serra; Igor Pereira,Genís Plaja-Roglans,2025-06-30,2025,2025-11-15,10.1109/ijcnn64981.2025.11228078,10.1109/ijcnn64981.2025.11228078,,IEEE,2025 International Joint Conference on Neural Networks (IJCNN),proceedings-article,,,,,1-8,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/ijcnn64981.2025.11228078,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672120+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01019,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/ijcnn64981.2025.11228078,False,True,False,False
2026-07-09T184559Z_780688a_R001588,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/eiecc64539.2024.10929258,A Generative Data Augmentation Enhanced Plant Disease Classification Combined Diffusion Model,a generative data augmentation enhanced plant disease classification combined diffusion model,,Hao Zhang; Qingchuan Zhang; Wenjing Yan; Jingyi Gu,Hao Zhang,2024-12-27,2024,2025-03-26,10.1109/eiecc64539.2024.10929258,10.1109/eiecc64539.2024.10929258,,IEEE,2024 4th International Conference on Electronic Information Engineering and Computer Communication (EIECC),proceedings-article,,,,,874-878,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/eiecc64539.2024.10929258,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672136+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01020,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/eiecc64539.2024.10929258,False,True,False,False
2026-07-09T184559Z_780688a_R001589,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/ieeeconf63577.2024.10881847,Wing- Generative Adversarial Networks: Design of Diffusion Model for Text-to-Image Representation,wing generative adversarial networks design of diffusion model for text to image representation,,Subuhi Kashif Ansari; Rakesh Kumar,Subuhi Kashif Ansari,2024-12-11,2024,2025-02-21,10.1109/ieeeconf63577.2024.10881847,10.1109/ieeeconf63577.2024.10881847,,IEEE,2024 Conference on Renewable Energy Technologies and Modern Communications Systems: Future and Challenges,proceedings-article,,,,,1-6,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/ieeeconf63577.2024.10881847,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672151+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01021,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/ieeeconf63577.2024.10881847,False,True,False,False
2026-07-09T184559Z_780688a_R001590,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/iccv51070.2023.01130,Diff-Retinex: Rethinking Low-light Image Enhancement with A Generative Diffusion Model,diff retinex rethinking low light image enhancement with a generative diffusion model,,Xunpeng Yi; Han Xu; Hao Zhang; Linfeng Tang; Jiayi Ma,Xunpeng Yi,2023-10-01,2023,2024-01-18,10.1109/iccv51070.2023.01130,10.1109/iccv51070.2023.01130,,IEEE,2023 IEEE/CVF International Conference on Computer Vision (ICCV),proceedings-article,,,,,12268-12277,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/iccv51070.2023.01130,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672167+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01022,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/iccv51070.2023.01130,False,True,False,False
2026-07-09T184559Z_780688a_R001591,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/icip55913.2025.11084758,Diversity-Driven Generative Dataset Distillation Based on Diffusion Model with Self-Adaptive Memory,diversity driven generative dataset distillation based on diffusion model with self adaptive memory,,Mingzhuo Li; Guang Li; Jiafeng Mao; Takahiro Ogawa; Miki Haseyama,Mingzhuo Li,2025-09-14,2025,2025-08-19,10.1109/icip55913.2025.11084758,10.1109/icip55913.2025.11084758,,IEEE,2025 IEEE International Conference on Image Processing (ICIP),proceedings-article,,,,,415-420,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/icip55913.2025.11084758,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672182+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01023,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/icip55913.2025.11084758,False,True,False,False
2026-07-09T184559Z_780688a_R001592,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/mlsp58920.2024.10734744,Multimodal Generative Semantic Communication Based on Latent Diffusion Model,multimodal generative semantic communication based on latent diffusion model,,Weiqi Fu; Lianming Xu; Xin Wu; Haoyang Wei; Li Wang,Weiqi Fu,2024-09-22,2024,2024-11-27,10.1109/mlsp58920.2024.10734744,10.1109/mlsp58920.2024.10734744,,IEEE,2024 IEEE 34th International Workshop on Machine Learning for Signal Processing (MLSP),proceedings-article,,,,,1-6,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/mlsp58920.2024.10734744,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672198+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01024,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08; Q13,10.1109/mlsp58920.2024.10734744,False,True,False,False
2026-07-09T184559Z_780688a_R001593,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/cvpr52729.2023.01365,DATID-3D: Diversity-Preserved Domain Adaptation Using Text-to-Image Diffusion for 3D Generative Model,datid 3d diversity preserved domain adaptation using text to image diffusion for 3d generative model,,Gwanghyun Kim; Se Young Chun,Gwanghyun Kim,2023-06-01,2023,2023-09-11,10.1109/cvpr52729.2023.01365,10.1109/cvpr52729.2023.01365,,IEEE,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),proceedings-article,,,,,14203-14213,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/cvpr52729.2023.01365,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672213+00:00,7.0,diffusion:3; \bgenerative model(s)?\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01025,IEEE,not_screened,,,False,False,,,,retrieved,False,False,True,False,False,False,False,low,IEEE,Q08,10.1109/cvpr52729.2023.01365,False,True,False,False
2026-07-09T184559Z_780688a_R001595,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/iwcmc65282.2025.11059512,Generative Diffusion Model-Enhanced Federated Fine-Tuning for Resource-Aware Edge Intelligence,generative diffusion model enhanced federated fine tuning for resource aware edge intelligence,,Haiyan Wu; Wenji He; Lin Du; Xiaoxu Ren; Tianhao Ouyang; Haipeng Yao,Haiyan Wu,2025-05-12,2025,2025-07-03,10.1109/iwcmc65282.2025.11059512,10.1109/iwcmc65282.2025.11059512,,IEEE,2025 International Wireless Communications and Mobile Computing (IWCMC),proceedings-article,,,,,853-858,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/iwcmc65282.2025.11059512,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672245+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01026,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/iwcmc65282.2025.11059512,False,True,False,False
2026-07-09T184559Z_780688a_R001600,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/access.2025.3585147,Design of 2D-Scanning Bifocal Metalens Antenna Using ControlNet-Enabled Stable Diffusion Deep Generative Model,design of 2d scanning bifocal metalens antenna using controlnet enabled stable diffusion deep generative model,,Cedric W. L. Lee; Peng Khiang Tan; Theng Huat Gan,Cedric W. L. Lee,2025-01-01,2025,2025-07-11,10.1109/access.2025.3585147,10.1109/access.2025.3585147,,Institute of Electrical and Electronics Engineers (IEEE),IEEE Access,journal-article,2169-3536,,13,,115289-115296,,,https://creativecommons.org/licenses/by-nc-nd/4.0/,True,https://doi.org/10.1109/access.2025.3585147,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672315+00:00,7.0,diffusion:3; \bgenerative model(s)?\b:4,,score=7; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=Institute of Electrical and Electronics Engineers (IEEE),D01028,IEEE,not_screened,,,False,False,,,,retrieved,False,False,True,False,False,False,False,low,IEEE,Q08,10.1109/access.2025.3585147,False,True,False,False
2026-07-09T184559Z_780688a_R001605,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/iccv51070.2023.01440,DiffDis: Empowering Generative Diffusion Model with Cross-Modal Discrimination Capability,diffdis empowering generative diffusion model with cross modal discrimination capability,,Runhui Huang; Jianhua Han; Guansong Lu; Xiaodan Liang; Yihan Zeng; Wei Zhang; Hang Xu,Runhui Huang,2023-10-01,2023,2024-01-18,10.1109/iccv51070.2023.01440,10.1109/iccv51070.2023.01440,,IEEE,2023 IEEE/CVF International Conference on Computer Vision (ICCV),proceedings-article,,,,,15667-15677,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/iccv51070.2023.01440,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672383+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01030,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/iccv51070.2023.01440,False,True,False,False
2026-07-09T184559Z_780688a_R001606,2026-07-09T184559Z_780688a,IEEE,Crossref,Crossref DOI-prefix search,Q08,"""quantum generative model"" diffusion",10.1109/iccv51070.2023.00234,DiffusionRet: Generative Text-Video Retrieval with Diffusion Model,diffusionret generative text video retrieval with diffusion model,,Peng Jin; Hao Li; Zesen Cheng; Kehan Li; Xiangyang Ji; Chang Liu; Li Yuan; Jie Chen,Peng Jin,2023-10-01,2023,2024-01-18,10.1109/iccv51070.2023.00234,10.1109/iccv51070.2023.00234,,IEEE,2023 IEEE/CVF International Conference on Computer Vision (ICCV),proceedings-article,,,,,2470-2481,,,https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-037,True,https://doi.org/10.1109/iccv51070.2023.00234,,,data/raw/2026-07-09T184559Z_780688a/ieee_crossref/Q08_10_1109_page0.json.gz,2026-07-09T18:46:49.672400+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1109; publisher=IEEE,D01031,IEEE,not_screened,,,False,False,,,,retrieved,False,True,True,False,False,False,False,low,IEEE,Q08,10.1109/iccv51070.2023.00234,False,True,False,False
