record_id,run_id,database_scope,retrieval_source,retrieval_method,query_id,query_text,source_record_id,title,title_normalized,abstract,authors,first_author,publication_date,year,updated_date,doi,doi_normalized,arxiv_id,publisher,container_title,document_type,issn,isbn,volume,issue,pages,subjects,categories,license,is_open_access,landing_page_url,abstract_url,pdf_url,raw_source_file,retrieved_at_utc,relevance_score,positive_matches,negative_matches,score_explanation,topic_class,publisher_validation,publisher_validation_reason,duplicate_group_id,merged_sources,screening_status,exclusion_reason,notes,legacy_notebook_source,legacy_notebook_included,legacy_notebook_relevance_score,legacy_notebook_topic_class,legacy_notebook_query,retrieval_status,contains_quantum_term,contains_diffusion_model_term,contains_generative_term,contains_quantum_computing_context,contains_physical_diffusion_only,contains_schrodinger_only,contains_score_matching_in_unrelated_context,crossref_query_match_quality
2026-07-09T184559Z_780688a_R000011,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2508.08799,Measurement-Based Quantum Diffusion Models,measurement based quantum diffusion models,"We introduce measurement-based quantum diffusion models that bridge classical and quantum diffusion theory through randomized weak measurements. The measurement-based approach naturally generates stochastic quantum trajectories while preserving purity at the trajectory level and inducing depolarization at the ensemble level. We address two quantum state generation problems: trajectory-level recovery of pure state ensembles and ensemble-average recovery of mixed states. For trajectory-level recovery, we establish that quantum score matching is mathematically equivalent to learning unitary generators for the reverse process. For ensemble-average recovery, we introduce local Petz recovery maps for states with finite correlation length and classical shadow reconstruction for general states, both with rigorous error bounds. Our framework establishes Petz recovery maps as quantum generalizations of reverse Fokker-Planck equations, providing a rigorous bridge between quantum recovery channels and classical stochastic reversals. This work enables new approaches to quantum state generation with potential applications in quantum information science.",Xinyu Liu; Jingze Zhuang; Wanda Hou; Yi-Zhuang You,Xinyu Liu,2025-08-12T09:55:50Z,2025,2026-05-09T19:53:51Z,,,2508.08799,arXiv,,preprint,,,,,,,quant-ph; cond-mat.dis-nn; cond-mat.stat-mech,,,https://arxiv.org/abs/2508.08799v4,https://arxiv.org/abs/2508.08799v4,https://arxiv.org/pdf/2508.08799v4,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493202+00:00,17.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bscore matching\b:5,,score=17; positives=4; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,True,False,False,False,False,high
2026-07-09T184559Z_780688a_R000012,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2506.22755,Scaling Laws of Quantum Information Lifetime in Monitored Quantum Dynamics,scaling laws of quantum information lifetime in monitored quantum dynamics,"Quantum information is typically fragile under measurements and environmental coupling. Remarkably, we find that its lifetime can scale exponentially with system size when the environment is continuously monitored via mid-circuit measurements -- regardless of bath size. Starting from a maximally entangled state with a reference, we analytically prove this exponential scaling for typical Haar random unitaries and confirm it through numerical simulations in both random unitary circuits and chaotic Hamiltonian systems. In the absence of bath monitoring, the lifetime exhibits a markedly different scaling: it grows at most linearly -- or remains constant -- with system size and decays inversely with the bath size. We further extend our findings numerically to a broad class of initial states. In the intermediate regime of partial monitoring, we identify and prove a two-scale transition, where the QMI decays logarithmically at microscopic time scales but linearly at macroscopic time scales.} We discuss implications for {monitored quantum circuits in the weak measurement limit, quantum algorithms such as quantum diffusion models and quantum reservoir computing, and quantum communication. Finally, we experimentally verify the gap of persisted information on IBM Quantum hardwares.",Bingzhi Zhang; Fangjun Hu; Runzhe Mo; Tianyang Chen; Hakan E. Türeci; Quntao Zhuang,Bingzhi Zhang,2025-06-28T05:01:21Z,2025,2026-04-02T22:50:47Z,10.1103/7717-1mw2,10.1103/7717-1mw2,2506.22755,arXiv,"Phys. Rev. X 16, 021027 (2026)",preprint,,,,,,,quant-ph; cond-mat.dis-nn; cond-mat.stat-mech,,,https://arxiv.org/abs/2506.22755v2,https://arxiv.org/abs/2506.22755v2,https://arxiv.org/pdf/2506.22755v2,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493286+00:00,15.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bquantum circuit(s)?\b:3,,score=15; positives=4; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,False,True,False,False,False,high
2026-07-09T184559Z_780688a_R000013,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2506.19270,Continuous-variable Quantum Diffusion Model for State Generation and Restoration,continuous variable quantum diffusion model for state generation and restoration,"The generation and preservation of complex quantum states against environmental noise are paramount challenges in advancing continuous-variable (CV) quantum information processing. This paper introduces a novel framework based on continuous-variable quantum diffusion principles, synergizing them with CV quantum neural networks (CVQNNs) to address these dual challenges. For the task of state generation, our Continuous-Variable Quantum Diffusion Generative model (CVQD-G) employs a physically driven forward diffusion process using a thermal loss channel, which is then inverted by a learnable, parameter-efficient backward denoising process based on a CVQNN with time-embedding. This framework's capability is further extended for state recovery by the Continuous-Variable Quantum Diffusion Restoration model (CVQD-R), a specialized variant designed to restore quantum states, particularly coherent states with unknown parameters, from thermal degradation. Extensive numerical simulations validate these dual capabilities, demonstrating the high-fidelity generation of diverse Gaussian (coherent, squeezed) and non-Gaussian (Fock, cat) states, typically with fidelities exceeding 99%, and confirming the model's ability to robustly restore corrupted states. Furthermore, a comprehensive complexity analysis reveals favorable training and inference costs, highlighting the framework's efficiency, scalability, and its potential as a robust tool for quantum state engineering and noise mitigation in realistic CV quantum systems.",Haitao Huang; Chuangtao Chen; Qinglin Zhao,Haitao Huang,2025-06-24T03:04:21Z,2025,2025-06-24T03:04:21Z,,,2506.19270,arXiv,,preprint,,,,,,,quant-ph; cs.LG,,,https://arxiv.org/abs/2506.19270v1,https://arxiv.org/abs/2506.19270v1,https://arxiv.org/pdf/2506.19270v1,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493313+00:00,20.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bgenerative model(s)?\b:4; \bquantum neural network(s)?\b:4,,score=20; positives=5; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R000014,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2506.15331,"Naive parton picture for kaon color transparency in $A(e,e'K^+)$",naive parton picture for kaon color transparency in a e e k,"Nuclear transparency in the electronuclear reaction $A(e,e'K^+)$ is investigated in parallel with our previous study of pion transparency in Phys.\ Rev.\ C {\bf 111}, 064608 (2025). Based on an extended Glauber framework that incorporates shadowing from the initial-state two-step process, kaon color transparency (CT) is analyzed to show that the steeper $Q^2$ dependence observed for kaon CT, compared with the pion case, is more naturally described by the naive parton model (NPM) than by the quantum diffusion model (QDM). The inclusion of initial-state shadowing further reduces the transparency and improves the agreement with the experimental data. The $Q^2$ and $A$ dependences of the kaon transparency are presented up to $Q^2=10$~GeV$^2/c^2$, together with the corresponding $α(Q^2)$ and the supplementary ratio $T_A/T_C$, for comparison with the Jefferson Lab (JLab) data obtained with the 6-GeV electron beam on $^{12}$C, $^{63}$Cu, and $^{197}$Au nuclei.",Kook-Jin Kong; Tae Keun Choi; Byung-Geel Yu,Kook-Jin Kong,2025-06-18T10:11:08Z,2025,2026-05-06T07:56:12Z,10.1088/1674-1137/ae6b20,10.1088/1674-1137/ae6b20,2506.15331,arXiv,"Chin. Phys. C 50, 084106 (2026)",preprint,,,,,,,nucl-th; hep-ph,,,https://arxiv.org/abs/2506.15331v4,https://arxiv.org/abs/2506.15331v4,https://arxiv.org/pdf/2506.15331v4,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493341+00:00,12.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6,,score=12; positives=3; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,False,False,False,False,False,medium
2026-07-09T184559Z_780688a_R000015,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2505.22193,Physics-inspired Generative AI models via real hardware-based noisy quantum diffusion,physics inspired generative ai models via real hardware based noisy quantum diffusion,"Quantum Diffusion Models (QDMs) are an emerging paradigm in Generative AI that aims to use quantum properties to improve the performances of their classical counterparts. However, existing algorithms are not easily scalable due to the limitations of near-term quantum devices. Following our previous work on QDMs, here we propose and implement two physics-inspired protocols. In the first, we use the formalism of quantum stochastic walks, showing that a specific interplay of quantum and classical dynamics in the forward process produces statistically more robust models generating sets of MNIST images with lower Fréchet Inception Distance (FID) than using totally classical dynamics. In the second approach, we realize an algorithm to generate images by exploiting the intrinsic noise of real IBM quantum hardware with only four qubits. Our work could be a starting point to pave the way for new scenarios for large-scale algorithms in quantum Generative AI, where quantum noise is neither mitigated nor corrected, but instead exploited as a useful resource.",Marco Parigi; Stefano Martina; Francesco Aldo Venturelli; Filippo Caruso,Marco Parigi,2025-05-28T10:11:48Z,2025,2025-05-28T10:11:48Z,,,2505.22193,arXiv,,preprint,,,,,,,quant-ph; cond-mat.dis-nn; cs.AI; cs.CV; cs.LG,,,https://arxiv.org/abs/2505.22193v1,https://arxiv.org/abs/2505.22193v1,https://arxiv.org/pdf/2505.22193v1,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493369+00:00,18.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bquantum generative\b:6,,score=18; positives=4; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R000016,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2501.11174,Quantum Latent Diffusion Models,quantum latent diffusion models,"The introduction of quantum concepts is increasingly making its way into generative machine learning models. However, while there are various implementations of quantum Generative Adversarial Networks, the integration of quantum elements into diffusion models remains an open and challenging task. In this work, we propose a potential version of a quantum diffusion model that leverages the established idea of classical latent diffusion models. This involves using a traditional autoencoder to reduce images, followed by operations with variational circuits in the latent space. To effectively assess the benefits brought by quantum computing, the images generated by the quantum latent diffusion model have been compared to those generated by a classical model with a similar number of parameters, evaluated in terms of quantitative metrics. The results demonstrate an advantage in using a quantum version, as evidenced by obtaining better metrics for the images generated by the quantum version compared to those obtained by the classical version. Furthermore, quantum models continue to outperform even when considering small percentages of the dataset for training, demonstrating the quantum's ability to extract features more effectively even in a few shot learning scenario.",Francesca De Falco; Andrea Ceschini; Alessandro Sebastianelli; Bertrand Le Saux; Massimo Panella,Francesca De Falco,2025-01-19T21:24:02Z,2025,2025-01-19T21:24:02Z,10.1007/s42484-024-00224-6,10.1007/s42484-024-00224-6,2501.11174,arXiv,"Quantum Machine Intelligence, Vol. 6, No. 2, Article No. 85, pp. 1-20, ISSN: 2524-4906, Springer Nature, Switzerland, December 2024",preprint,,,,,,,quant-ph,,,https://arxiv.org/abs/2501.11174v1,https://arxiv.org/abs/2501.11174v1,https://arxiv.org/pdf/2501.11174v1,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493393+00:00,18.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bquantum generative\b:6,,score=18; positives=4; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R000017,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2412.21082,Quantum Diffusion Model for Quark and Gluon Jet Generation,quantum diffusion model for quark and gluon jet generation,"Diffusion models have demonstrated remarkable success in image generation, but they are computationally intensive and time-consuming to train. In this paper, we introduce a novel diffusion model that benefits from quantum computing techniques in order to mitigate computational challenges and enhance generative performance within high energy physics data. The fully quantum diffusion model replaces Gaussian noise with random unitary matrices in the forward process and incorporates a variational quantum circuit within the U-Net in the denoising architecture. We run evaluations on the structurally complex quark and gluon jets dataset from the Large Hadron Collider. The results demonstrate that the fully quantum and hybrid models are competitive with a similar classical model for jet generation, highlighting the potential of using quantum techniques for machine learning problems.",Mariia Baidachna; Rey Guadarrama; Gopal Ramesh Dahale; Tom Magorsch; Isabel Pedraza; Konstantin T. Matchev; Katia Matcheva; Kyoungchul Kong; Sergei Gleyzer,Mariia Baidachna,2024-12-30T17:00:54Z,2024,2024-12-30T17:00:54Z,,,2412.21082,arXiv,,preprint,,,,,,,quant-ph; cs.LG; hep-ph,,,https://arxiv.org/abs/2412.21082v1,https://arxiv.org/abs/2412.21082v1,https://arxiv.org/pdf/2412.21082v1,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493415+00:00,18.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bquantum circuit(s)?\b:3; \bvariational quantum\b:3,,score=18; positives=5; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R000018,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2411.15973,Enhancing Quantum Diffusion Models with Pairwise Bell State Entanglement,enhancing quantum diffusion models with pairwise bell state entanglement,"This paper introduces a novel quantum diffusion model designed for Noisy Intermediate-Scale Quantum (NISQ) devices. Unlike previous methods, this model efficiently processes higher-dimensional images with complex pixel structures, even on qubit-limited platforms. This is accomplished through a pairwise Bell-state entangling technique, which reduces space complexity. Additionally, parameterized quantum circuits enable the generation of quantum states with minimal parameters, while still delivering high performance. We conduct comprehensive experiments, comparing the proposed model with both classical and quantum techniques using datasets such as MNIST and CIFAR-10. The results show significant improvements in computational efficiency and performance metrics such as FID, SSIM and PSNR. By leveraging quantum entanglement and superposition, this approach advances quantum generative learning. This advancement paves the way for more sophisticated and resource-efficient quantum diffusion algorithms capable of handling complex data on the NISQ devices.",Shivalee Shah; Mayank Vatsa,Shivalee Shah,2024-11-24T20:14:57Z,2024,2024-11-24T20:14:57Z,,,2411.15973,arXiv,,preprint,,,,,,,quant-ph,,,https://arxiv.org/abs/2411.15973v1,https://arxiv.org/abs/2411.15973v1,https://arxiv.org/pdf/2411.15973v1,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493436+00:00,21.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bquantum generative\b:6; \bquantum circuit(s)?\b:3,,score=21; positives=5; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R000019,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2411.04217,Quantum Diffusion Models for Few-Shot Learning,quantum diffusion models for few shot learning,"Modern quantum machine learning (QML) methods involve the variational optimization of parameterized quantum circuits on training datasets, followed by predictions on testing datasets. Most state-of-the-art QML algorithms currently lack practical advantages due to their limited learning capabilities, especially in few-shot learning tasks. In this work, we propose three new frameworks employing quantum diffusion model (QDM) as a solution for the few-shot learning: label-guided generation inference (LGGI); label-guided denoising inference (LGDI); and label-guided noise addition inference (LGNAI). Experimental results demonstrate that our proposed algorithms significantly outperform existing methods.",Ruhan Wang; Ye Wang; Jing Liu; Toshiaki Koike-Akino,Ruhan Wang,2024-11-06T19:25:06Z,2024,2024-11-06T19:25:06Z,,,2411.04217,arXiv,,preprint,,,,,,,cs.LG; cs.AI,,,https://arxiv.org/abs/2411.04217v1,https://arxiv.org/abs/2411.04217v1,https://arxiv.org/pdf/2411.04217v1,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493456+00:00,19.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6; \bquantum machine learning\b:4; \bquantum circuit(s)?\b:3,,score=19; positives=5; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,True,True,False,False,False,high
2026-07-09T184559Z_780688a_R000020,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2409.05129,"Nuclear transparency and shadowing of the two-step process in the $A(e,e'π^+)$ reaction",nuclear transparency and shadowing of the two step process in the a e e reaction,"We investigate nuclear transparency induced by pion electroproduction on nuclei, $A(e,e'π^+)$, with our interest in the role of the two-step process in the Glauber multiple scattering theory. Based on the framework in which the quantum diffusion model is incorporated into the Glauber theory, the experimental data in the range of photon virtuality $0.5< Q^2< 10$ GeV$^2/c^2$ are analyzed, including the recent JLab data at the 6 GeV electron beam together with the proposal for the 12 GeV upgrade. Application of the quantum diffusion model during the formation length of the quark/antiquark $(q\bar{q})$ structure of a pion reproduces the increase in the nuclear transparency up to high $Q^2$, showing evidence of color transparency. In contrast, through the coherent length of the $γ^*$ fluctuation into $ρ^0$, the two-step process with the $ρN$ scattering cross section chosen to be $σ_{ρN}=σ_{πN}$ contributes to a reduction of the nuclear transparency in the whole range of $Q^2$. Combined with the one-step process (direct photon coupling) usually adopted in the original formulation of the Glauber theory, this reaction mechanism provides another source of the $Q^2$ dependence of the transparency at low virtualities through the shadowing in the initial state interaction. By the further absorption due to the shadowing, a better agreement is obtained with the pion transparency measured in the $A(e,e'π^+)$ reaction for $^{12}$C, $^{27}$Al, $^{63}$Cu, and $^{197}$Au nuclei. A discussion of the $Q^2$ dependence of the parameter $α$ for the transparency $T_A=A^{α-1}$ is given.",Tae Keun Choi; Kook-Jin Kong; Byung-Geel Yu,Tae Keun Choi,2024-09-08T15:18:42Z,2024,2025-06-09T16:52:28Z,,,2409.05129,arXiv,,preprint,,,,,,,nucl-th; hep-ph,,,https://arxiv.org/abs/2409.05129v7,https://arxiv.org/abs/2409.05129v7,https://arxiv.org/pdf/2409.05129v7,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493490+00:00,12.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6,,score=12; positives=3; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,False,False,False,False,False,medium
2026-07-09T184559Z_780688a_R000021,2026-07-09T184559Z_780688a,arXiv,arXiv API,arXiv API search,Q01,"all:""quantum diffusion model""",2402.16147,Towards Efficient Quantum Hybrid Diffusion Models,towards efficient quantum hybrid diffusion models,"In this paper, we propose a new methodology to design quantum hybrid diffusion models, derived from classical U-Nets with ResNet and Attention layers. Specifically, we propose two possible different hybridization schemes combining quantum computing's superior generalization with classical networks' modularity. In the first one, we acted at the vertex: ResNet convolutional layers are gradually replaced with variational circuits to create Quantum ResNet blocks. In the second proposed architecture, we extend the hybridization to the intermediate level of the encoder, due to its higher sensitivity in the feature extraction process. In order to conduct an in-depth analysis of the potential advantages stemming from the integration of quantum layers, images generated by quantum hybrid diffusion models are compared to those generated by classical models, and evaluated in terms of several quantitative metrics. The results demonstrate an advantage in using a hybrid quantum diffusion models, as they generally synthesize better-quality images and converges faster. Moreover, they show the additional advantage of having a lower number of parameters to train compared to the classical one, with a reduction that depends on the extent to which the vertex is hybridized.",Francesca De Falco; Andrea Ceschini; Alessandro Sebastianelli; Bertrand Le Saux; Massimo Panella,Francesca De Falco,2024-02-25T16:57:51Z,2024,2024-02-25T16:57:51Z,10.1007/s13218-024-00858-5,10.1007/s13218-024-00858-5,2402.16147,arXiv,"KI - Künstliche Intelligenz, Vol. 38, No. 4, pp. 311-326, 2024",preprint,,,,,,,quant-ph,,,https://arxiv.org/abs/2402.16147v1,https://arxiv.org/abs/2402.16147v1,https://arxiv.org/pdf/2402.16147v1,data/raw/2026-07-09T184559Z_780688a/arxiv/Q01_start0.xml,2026-07-09T18:45:59.493513+00:00,12.0,quantum:3; diffusion:3; \bdiffusion model(s)?\b:6,,score=12; positives=3; negatives=0,,valid,Retrieved from arXiv public API.,,,not_screened,,,False,False,,,,retrieved,True,True,False,True,False,False,False,high
